Timestamp,Event_Type,Side,Signal_State,Total_Vehicles,Cars,Trucks,Motorcycles,Emergency,Duration,Reason
2026-01-30 19:35:46,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:35:49,VEHICLE_COUNT,SOUTH,,3,2,1,0,False,,
2026-01-30 19:35:50,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:35:50,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-01-30 19:35:54,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:35:55,VEHICLE_COUNT,SOUTH,,7,4,3,0,True,,
2026-01-30 19:35:56,VEHICLE_COUNT,EAST,,3,2,1,0,False,,
2026-01-30 19:35:56,VEHICLE_COUNT,WEST,,8,4,4,0,False,,
2026-01-30 19:35:56,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:36:01,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:36:02,VEHICLE_COUNT,WEST,,4,4,0,0,True,,
2026-01-30 19:36:02,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:36:04,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:36:07,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-01-30 19:36:08,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:36:08,VEHICLE_COUNT,WEST,,7,5,2,0,False,,
2026-01-30 19:36:13,VEHICLE_COUNT,SOUTH,,4,4,0,0,False,,
2026-01-30 19:36:14,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:36:14,VEHICLE_COUNT,WEST,,9,6,3,0,False,,
2026-01-30 19:36:20,VEHICLE_COUNT,SOUTH,,7,5,2,0,False,,
2026-01-30 19:36:20,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:36:21,VEHICLE_COUNT,WEST,,9,5,4,0,False,,
2026-01-30 19:36:26,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:36:27,VEHICLE_COUNT,WEST,,7,5,2,0,False,,
2026-01-30 19:36:32,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:36:32,VEHICLE_COUNT,WEST,,11,8,3,0,False,,
2026-01-30 19:36:38,VEHICLE_COUNT,EAST,,0,0,0,0,True,,
2026-01-30 19:36:38,VEHICLE_COUNT,WEST,,9,6,3,0,False,,
2026-01-30 19:36:43,VEHICLE_COUNT,SOUTH,,6,4,2,0,True,,
2026-01-30 19:36:44,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:36:44,VEHICLE_COUNT,WEST,,4,3,1,0,False,,
2026-01-30 19:36:49,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:36:50,VEHICLE_COUNT,WEST,,5,2,3,0,False,,
2026-01-30 19:36:50,SIGNAL_CHANGE,EAST,GREEN,,,,,False,45.9,Maximum time reached
2026-01-30 19:36:52,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:36:55,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-01-30 19:36:55,VEHICLE_COUNT,EAST,,0,0,0,0,True,,
2026-01-30 19:36:56,VEHICLE_COUNT,WEST,,9,6,3,0,False,,
2026-01-30 19:37:01,VEHICLE_COUNT,SOUTH,,4,4,0,0,False,,
2026-01-30 19:37:01,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:37:02,VEHICLE_COUNT,WEST,,6,4,2,0,False,,
2026-01-30 19:37:08,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:37:08,VEHICLE_COUNT,WEST,,8,5,3,0,False,,
2026-01-30 19:37:13,VEHICLE_COUNT,SOUTH,,6,5,1,0,False,,
2026-01-30 19:37:14,VEHICLE_COUNT,EAST,,7,7,0,0,False,,
2026-01-30 19:37:14,VEHICLE_COUNT,WEST,,9,5,4,0,False,,
2026-01-30 19:37:20,VEHICLE_COUNT,SOUTH,,4,2,2,0,False,,
2026-01-30 19:37:20,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:37:20,VEHICLE_COUNT,WEST,,6,5,1,0,False,,
2026-01-30 19:37:26,VEHICLE_COUNT,SOUTH,,4,3,1,0,True,,
2026-01-30 19:37:26,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:37:27,VEHICLE_COUNT,WEST,,7,4,3,0,False,,
2026-01-30 19:37:27,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:37:32,VEHICLE_COUNT,SOUTH,,6,4,2,0,False,,
2026-01-30 19:37:32,VEHICLE_COUNT,EAST,,4,2,2,0,False,,
2026-01-30 19:37:33,VEHICLE_COUNT,WEST,,9,6,3,0,False,,
2026-01-30 19:37:34,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:37:38,VEHICLE_COUNT,EAST,,3,2,1,0,False,,
2026-01-30 19:37:39,VEHICLE_COUNT,WEST,,8,5,3,0,False,,
2026-01-30 19:37:44,VEHICLE_COUNT,SOUTH,,6,5,1,0,False,,
2026-01-30 19:37:44,VEHICLE_COUNT,EAST,,5,4,1,0,False,,
2026-01-30 19:37:45,VEHICLE_COUNT,WEST,,4,4,0,0,False,,
2026-01-30 19:37:50,VEHICLE_COUNT,EAST,,5,5,0,0,False,,
2026-01-30 19:37:50,VEHICLE_COUNT,WEST,,3,3,0,0,False,,
2026-01-30 19:37:56,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-01-30 19:37:56,VEHICLE_COUNT,EAST,,4,4,0,0,True,,
2026-01-30 19:37:57,VEHICLE_COUNT,WEST,,8,5,3,0,False,,
2026-01-30 19:37:57,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:38:01,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:38:02,VEHICLE_COUNT,SOUTH,,6,4,2,0,False,,
2026-01-30 19:38:02,VEHICLE_COUNT,EAST,,3,2,1,0,False,,
2026-01-30 19:38:03,VEHICLE_COUNT,WEST,,7,4,3,0,False,,
2026-01-30 19:38:03,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:38:08,VEHICLE_COUNT,SOUTH,,6,5,1,0,True,,
2026-01-30 19:38:09,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:38:09,VEHICLE_COUNT,WEST,,6,6,0,0,False,,
2026-01-30 19:38:14,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-01-30 19:38:15,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:38:15,VEHICLE_COUNT,WEST,,10,8,2,0,False,,
2026-01-30 19:38:20,VEHICLE_COUNT,SOUTH,,7,3,4,0,False,,
2026-01-30 19:38:21,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:38:21,VEHICLE_COUNT,WEST,,6,4,2,0,False,,
2026-01-30 19:38:26,VEHICLE_COUNT,SOUTH,,9,4,5,0,False,,
2026-01-30 19:38:27,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:38:27,VEHICLE_COUNT,WEST,,5,4,1,0,True,,
2026-01-30 19:38:33,VEHICLE_COUNT,SOUTH,,11,9,2,0,False,,
2026-01-30 19:38:33,VEHICLE_COUNT,EAST,,0,0,0,0,True,,
2026-01-30 19:38:34,VEHICLE_COUNT,WEST,,6,5,1,0,True,,
2026-01-30 19:38:39,VEHICLE_COUNT,SOUTH,,7,5,2,0,False,,
2026-01-30 19:38:39,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:38:40,VEHICLE_COUNT,WEST,,0,0,0,0,False,,
2026-01-30 19:38:42,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:38:44,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:38:45,VEHICLE_COUNT,SOUTH,,3,3,0,0,False,,
2026-01-30 19:38:45,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:38:46,VEHICLE_COUNT,WEST,,5,2,3,0,False,,
2026-01-30 19:38:51,VEHICLE_COUNT,EAST,,6,6,0,0,False,,
2026-01-30 19:38:52,VEHICLE_COUNT,WEST,,6,3,3,0,False,,
2026-01-30 19:38:57,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:38:57,VEHICLE_COUNT,WEST,,7,6,1,0,False,,
2026-01-30 19:38:57,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:38:59,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:39:03,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-01-30 19:39:03,VEHICLE_COUNT,EAST,,7,7,0,0,False,,
2026-01-30 19:39:04,VEHICLE_COUNT,WEST,,5,3,2,0,False,,
2026-01-30 19:39:09,VEHICLE_COUNT,SOUTH,,3,3,0,0,False,,
2026-01-30 19:39:10,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:39:10,VEHICLE_COUNT,WEST,,6,4,2,0,False,,
2026-01-30 19:39:15,VEHICLE_COUNT,SOUTH,,5,2,3,0,False,,
2026-01-30 19:39:16,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:39:16,VEHICLE_COUNT,WEST,,8,5,3,0,False,,
2026-01-30 19:39:21,VEHICLE_COUNT,SOUTH,,3,2,1,0,False,,
2026-01-30 19:39:22,VEHICLE_COUNT,EAST,,4,3,1,0,False,,
2026-01-30 19:39:22,VEHICLE_COUNT,WEST,,8,6,2,0,False,,
2026-01-30 19:39:25,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:39:27,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:39:27,VEHICLE_COUNT,NORTH,,10,10,0,0,False,,
2026-01-30 19:39:28,VEHICLE_COUNT,SOUTH,,4,4,0,0,False,,
2026-01-30 19:39:28,VEHICLE_COUNT,EAST,,2,1,1,0,False,,
2026-01-30 19:39:29,VEHICLE_COUNT,WEST,,7,6,1,0,False,,
2026-01-30 19:39:35,VEHICLE_COUNT,WEST,,4,4,0,0,False,,
2026-01-30 19:39:35,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:39:38,VEHICLE_COUNT,SOUTH,,3,2,1,0,False,,
2026-01-30 19:39:38,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:39:38,VEHICLE_COUNT,WEST,,6,5,1,0,False,,
2026-01-30 19:39:43,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:39:43,VEHICLE_COUNT,NORTH,,9,9,0,0,True,,
2026-01-30 19:39:43,VEHICLE_COUNT,SOUTH,,3,3,0,0,True,,
2026-01-30 19:39:43,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:39:44,VEHICLE_COUNT,WEST,,7,4,3,0,False,,
2026-01-30 19:39:45,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-01-30 19:39:49,VEHICLE_COUNT,SOUTH,,7,5,2,0,False,,
2026-01-30 19:39:49,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:39:49,VEHICLE_COUNT,WEST,,6,4,2,0,False,,
2026-01-30 19:39:52,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:39:54,VEHICLE_COUNT,WEST,,7,6,1,0,False,,
2026-01-30 19:39:54,VEHICLE_COUNT,WEST,,4,3,1,0,False,,
2026-01-30 19:39:59,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:39:59,VEHICLE_COUNT,WEST,,4,2,2,0,True,,
2026-01-30 19:40:01,VEHICLE_COUNT,WEST,,5,3,2,0,False,,
2026-01-30 19:40:01,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:40:04,VEHICLE_COUNT,WEST,,14,10,4,0,False,,
2026-01-30 19:40:05,SIGNAL_CHANGE,EAST,GREEN,,,,,False,32.2,Maximum time reached
2026-01-30 19:40:05,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:40:06,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:40:06,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:40:07,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:40:08,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:40:08,VEHICLE_COUNT,WEST,,3,2,1,0,False,,
2026-01-30 19:40:09,VEHICLE_COUNT,SOUTH,,4,2,2,0,True,,
2026-01-30 19:40:09,VEHICLE_COUNT,EAST,,2,2,0,0,True,,
2026-01-30 19:40:09,VEHICLE_COUNT,WEST,,7,6,1,0,False,,
2026-01-30 19:40:13,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:40:14,VEHICLE_COUNT,WEST,,8,7,1,0,False,,
2026-01-30 19:40:18,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:40:19,VEHICLE_COUNT,SOUTH,,8,5,3,0,False,,
2026-01-30 19:40:20,VEHICLE_COUNT,EAST,,4,3,1,0,False,,
2026-01-30 19:40:20,VEHICLE_COUNT,WEST,,10,7,3,0,False,,
2026-01-30 19:40:22,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:40:25,VEHICLE_COUNT,SOUTH,,1,1,0,0,False,,
2026-01-30 19:40:26,VEHICLE_COUNT,EAST,,4,3,1,0,False,,
2026-01-30 19:40:26,VEHICLE_COUNT,WEST,,7,6,1,0,False,,
2026-01-30 19:40:31,VEHICLE_COUNT,SOUTH,,5,5,0,0,False,,
2026-01-30 19:40:32,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:40:32,VEHICLE_COUNT,WEST,,6,5,1,0,False,,
2026-01-30 19:40:37,VEHICLE_COUNT,SOUTH,,4,2,2,0,False,,
2026-01-30 19:40:38,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:40:39,VEHICLE_COUNT,WEST,,7,4,3,0,False,,
2026-01-30 19:40:44,VEHICLE_COUNT,NORTH,,9,8,1,0,True,,
2026-01-30 19:40:44,VEHICLE_COUNT,SOUTH,,7,5,2,0,False,,
2026-01-30 19:40:45,VEHICLE_COUNT,EAST,,6,6,0,0,False,,
2026-01-30 19:40:45,VEHICLE_COUNT,WEST,,6,5,1,0,False,,
2026-01-30 19:40:50,VEHICLE_COUNT,SOUTH,,3,2,1,0,False,,
2026-01-30 19:40:51,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:40:51,VEHICLE_COUNT,WEST,,2,2,0,0,False,,
2026-01-30 19:40:56,VEHICLE_COUNT,SOUTH,,3,3,0,0,False,,
2026-01-30 19:40:57,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:40:57,VEHICLE_COUNT,WEST,,4,2,2,0,False,,
2026-01-30 19:41:02,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-01-30 19:41:03,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:41:03,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-01-30 19:41:09,VEHICLE_COUNT,SOUTH,,4,4,0,0,False,,
2026-01-30 19:41:09,VEHICLE_COUNT,EAST,,8,8,0,0,False,,
2026-01-30 19:41:10,VEHICLE_COUNT,WEST,,6,3,3,0,False,,
2026-01-30 19:41:10,SIGNAL_CHANGE,EAST,GREEN,,,,,False,47.7,Maximum time reached
2026-01-30 19:41:12,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:41:15,VEHICLE_COUNT,SOUTH,,4,3,1,0,True,,
2026-01-30 19:41:16,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:41:16,VEHICLE_COUNT,WEST,,8,6,2,0,False,,
2026-01-30 19:41:21,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:41:22,VEHICLE_COUNT,WEST,,8,5,3,0,False,,
2026-01-30 19:41:26,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:41:27,VEHICLE_COUNT,SOUTH,,4,4,0,0,True,,
2026-01-30 19:41:28,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:41:28,VEHICLE_COUNT,WEST,,5,5,0,0,False,,
2026-01-30 19:41:30,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:41:33,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:41:34,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-01-30 19:41:39,VEHICLE_COUNT,SOUTH,,6,5,1,0,False,,
2026-01-30 19:41:40,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:41:40,VEHICLE_COUNT,WEST,,9,5,4,0,False,,
2026-01-30 19:41:45,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:41:46,VEHICLE_COUNT,SOUTH,,5,3,2,0,False,,
2026-01-30 19:41:46,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:41:47,VEHICLE_COUNT,WEST,,7,7,0,0,False,,
2026-01-30 19:41:52,VEHICLE_COUNT,SOUTH,,8,5,3,0,False,,
2026-01-30 19:41:52,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:41:53,VEHICLE_COUNT,WEST,,1,0,1,0,False,,
2026-01-30 19:41:53,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:41:58,VEHICLE_COUNT,SOUTH,,2,1,1,0,False,,
2026-01-30 19:41:58,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:41:59,VEHICLE_COUNT,WEST,,10,4,6,0,False,,
2026-01-30 19:42:04,VEHICLE_COUNT,SOUTH,,7,6,1,0,False,,
2026-01-30 19:42:04,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:42:05,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-01-30 19:42:10,VEHICLE_COUNT,NORTH,,7,6,1,0,True,,
2026-01-30 19:42:10,VEHICLE_COUNT,SOUTH,,2,2,0,0,True,,
2026-01-30 19:42:11,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:42:12,VEHICLE_COUNT,WEST,,7,6,1,0,False,,
2026-01-30 19:42:17,VEHICLE_COUNT,SOUTH,,6,4,2,0,False,,
2026-01-30 19:42:18,VEHICLE_COUNT,EAST,,5,5,0,0,False,,
2026-01-30 19:42:18,VEHICLE_COUNT,WEST,,3,2,1,0,False,,
2026-01-30 19:42:20,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:42:22,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:42:23,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:42:24,VEHICLE_COUNT,WEST,,7,3,4,0,False,,
2026-01-30 19:42:29,VEHICLE_COUNT,SOUTH,,6,5,1,0,False,,
2026-01-30 19:42:29,VEHICLE_COUNT,EAST,,0,0,0,0,False,,
2026-01-30 19:42:30,VEHICLE_COUNT,WEST,,3,2,1,0,False,,
2026-01-30 19:42:35,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:42:36,VEHICLE_COUNT,WEST,,6,3,3,0,False,,
2026-01-30 19:42:41,VEHICLE_COUNT,SOUTH,,4,2,2,0,False,,
2026-01-30 19:42:42,VEHICLE_COUNT,EAST,,2,1,1,0,False,,
2026-01-30 19:42:42,VEHICLE_COUNT,WEST,,3,3,0,0,False,,
2026-01-30 19:42:47,VEHICLE_COUNT,SOUTH,,3,3,0,0,False,,
2026-01-30 19:42:48,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:42:48,VEHICLE_COUNT,WEST,,7,5,2,0,False,,
2026-01-30 19:42:54,VEHICLE_COUNT,SOUTH,,3,2,1,0,True,,
2026-01-30 19:42:54,VEHICLE_COUNT,EAST,,7,6,1,0,False,,
2026-01-30 19:42:55,VEHICLE_COUNT,WEST,,4,4,0,0,False,,
2026-01-30 19:43:00,VEHICLE_COUNT,SOUTH,,4,2,2,0,False,,
2026-01-30 19:43:00,VEHICLE_COUNT,EAST,,3,2,1,0,False,,
2026-01-30 19:43:01,VEHICLE_COUNT,WEST,,8,8,0,0,False,,
2026-01-30 19:43:06,VEHICLE_COUNT,NORTH,,10,10,0,0,True,,
2026-01-30 19:43:07,VEHICLE_COUNT,SOUTH,,5,3,2,0,False,,
2026-01-30 19:43:07,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:43:08,VEHICLE_COUNT,WEST,,7,4,3,0,False,,
2026-01-30 19:43:10,SIGNAL_CHANGE,EAST,GREEN,,,,,False,47.9,Maximum time reached
2026-01-30 19:43:12,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:43:13,VEHICLE_COUNT,SOUTH,,0,0,0,0,False,,
2026-01-30 19:43:14,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
