Timestamp,Event_Type,Side,Signal_State,Total_Vehicles,Cars,Trucks,Motorcycles,Emergency,Duration,Reason
2026-01-30 19:43:14,VEHICLE_COUNT,WEST,,6,5,1,0,False,,
2026-01-30 19:43:20,VEHICLE_COUNT,SOUTH,,9,7,2,0,False,,
2026-01-30 19:43:20,VEHICLE_COUNT,EAST,,4,3,1,0,False,,
2026-01-30 19:43:21,VEHICLE_COUNT,WEST,,4,3,1,0,False,,
2026-01-30 19:43:23,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:43:25,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:43:26,VEHICLE_COUNT,SOUTH,,2,1,1,0,False,,
2026-01-30 19:43:27,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:43:27,VEHICLE_COUNT,WEST,,2,2,0,0,False,,
2026-01-30 19:43:32,VEHICLE_COUNT,SOUTH,,5,2,3,0,False,,
2026-01-30 19:43:33,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-01-30 19:43:33,VEHICLE_COUNT,WEST,,10,6,4,0,False,,
2026-01-30 19:43:39,VEHICLE_COUNT,EAST,,1,1,0,0,True,,
2026-01-30 19:43:39,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-01-30 19:43:44,VEHICLE_COUNT,SOUTH,,4,3,1,0,False,,
2026-01-30 19:43:45,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-01-30 19:43:45,VEHICLE_COUNT,WEST,,4,4,0,0,False,,
2026-01-30 19:43:51,VEHICLE_COUNT,SOUTH,,8,5,3,0,False,,
2026-01-30 19:43:51,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-01-30 19:43:52,VEHICLE_COUNT,WEST,,9,6,3,0,False,,
2026-01-30 19:43:54,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:43:57,VEHICLE_COUNT,SOUTH,,3,3,0,0,False,,
2026-01-30 19:43:58,VEHICLE_COUNT,EAST,,4,3,1,0,False,,
2026-01-30 19:43:58,VEHICLE_COUNT,WEST,,3,2,1,0,False,,
2026-01-30 19:44:03,VEHICLE_COUNT,SOUTH,,4,4,0,0,False,,
2026-01-30 19:44:04,VEHICLE_COUNT,EAST,,1,1,0,0,True,,
2026-01-30 19:44:04,VEHICLE_COUNT,WEST,,4,4,0,0,False,,
2026-01-30 19:44:04,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:44:09,VEHICLE_COUNT,SOUTH,,4,2,2,0,False,,
2026-01-30 19:44:10,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-01-30 19:44:10,VEHICLE_COUNT,WEST,,6,5,1,0,False,,
2026-01-30 19:44:15,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-01-30 19:44:16,VEHICLE_COUNT,SOUTH,,2,2,0,0,False,,
2026-01-30 19:44:17,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-02-02 09:23:51,VEHICLE_COUNT,NORTH,,11,10,1,0,True,,
2026-02-02 09:23:51,VEHICLE_COUNT,WEST,,4,2,2,0,False,,
2026-02-02 09:23:51,VEHICLE_COUNT,SOUTH,,6,6,0,0,False,,
2026-02-02 09:23:56,VEHICLE_COUNT,NORTH,,11,6,5,0,True,,
2026-02-02 09:23:56,VEHICLE_COUNT,WEST,,7,5,2,0,False,,
2026-02-02 09:23:56,VEHICLE_COUNT,SOUTH,,4,4,0,0,True,,
2026-02-02 09:24:01,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-02-02 09:24:06,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-02-02 09:24:07,VEHICLE_COUNT,NORTH,,9,9,0,0,True,,
2026-02-02 09:24:07,VEHICLE_COUNT,WEST,,8,4,4,0,False,,
2026-02-02 09:24:07,VEHICLE_COUNT,SOUTH,,2,2,0,0,False,,
2026-02-02 09:24:07,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:08,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:12,VEHICLE_COUNT,EAST,,5,4,1,0,False,,
2026-02-02 09:24:12,VEHICLE_COUNT,NORTH,,12,12,0,0,True,,
2026-02-02 09:24:12,VEHICLE_COUNT,WEST,,1,0,1,0,False,,
2026-02-02 09:24:12,VEHICLE_COUNT,SOUTH,,5,5,0,0,False,,
2026-02-02 09:24:17,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:17,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:17,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-02-02 09:24:17,VEHICLE_COUNT,NORTH,,7,6,1,0,True,,
2026-02-02 09:24:17,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-02-02 09:24:18,VEHICLE_COUNT,SOUTH,,8,6,2,0,False,,
2026-02-02 09:24:22,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:23,VEHICLE_COUNT,NORTH,,10,10,0,0,True,,
2026-02-02 09:24:23,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-02-02 09:24:23,VEHICLE_COUNT,SOUTH,,6,4,2,0,True,,
2026-02-02 09:24:23,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:23,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:24,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:24,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:25,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:26,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:27,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:27,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:27,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:28,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-02-02 09:24:28,VEHICLE_COUNT,NORTH,,8,5,3,0,False,,
2026-02-02 09:24:28,VEHICLE_COUNT,WEST,,3,1,2,0,False,,
2026-02-02 09:24:28,VEHICLE_COUNT,SOUTH,,5,3,2,0,False,,
2026-02-02 09:24:33,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-02-02 09:24:33,VEHICLE_COUNT,NORTH,,13,11,2,0,True,,
2026-02-02 09:24:33,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-02-02 09:24:33,VEHICLE_COUNT,SOUTH,,4,2,2,0,False,,
2026-02-02 09:24:39,VEHICLE_COUNT,NORTH,,15,12,3,0,False,,
2026-02-02 09:24:39,VEHICLE_COUNT,WEST,,9,7,2,0,False,,
2026-02-02 09:24:39,VEHICLE_COUNT,SOUTH,,8,8,0,0,False,,
2026-02-02 09:24:42,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:44,VEHICLE_COUNT,NORTH,,10,8,2,0,True,,
2026-02-02 09:24:44,VEHICLE_COUNT,WEST,,8,4,4,0,False,,
2026-02-02 09:24:44,VEHICLE_COUNT,SOUTH,,3,2,1,0,False,,
2026-02-02 09:24:44,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:45,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:47,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:47,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:48,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:48,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:49,VEHICLE_COUNT,EAST,,3,2,1,0,False,,
2026-02-02 09:24:49,VEHICLE_COUNT,NORTH,,14,13,1,0,True,,
2026-02-02 09:24:49,VEHICLE_COUNT,WEST,,2,2,0,0,False,,
2026-02-02 09:24:49,VEHICLE_COUNT,SOUTH,,4,4,0,0,True,,
2026-02-02 09:24:50,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:50,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:54,VEHICLE_COUNT,SOUTH,,3,1,2,0,False,,
2026-02-02 09:24:56,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:56,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:24:59,VEHICLE_COUNT,EAST,,6,5,1,0,False,,
2026-02-02 09:25:00,VEHICLE_COUNT,NORTH,,14,14,0,0,False,,
2026-02-02 09:25:00,VEHICLE_COUNT,WEST,,4,2,2,0,False,,
2026-02-02 09:25:00,VEHICLE_COUNT,SOUTH,,2,2,0,0,False,,
2026-02-02 09:25:05,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-02-02 09:25:05,VEHICLE_COUNT,NORTH,,14,13,1,0,True,,
2026-02-02 09:25:05,VEHICLE_COUNT,WEST,,4,4,0,0,False,,
2026-02-02 09:25:05,VEHICLE_COUNT,SOUTH,,8,7,1,0,False,,
2026-02-02 09:25:10,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-02-02 09:25:10,VEHICLE_COUNT,NORTH,,9,8,1,0,True,,
2026-02-02 09:25:10,VEHICLE_COUNT,WEST,,5,3,2,0,False,,
2026-02-02 09:25:10,VEHICLE_COUNT,SOUTH,,8,6,2,0,False,,
2026-02-02 09:25:15,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-02-02 09:25:16,VEHICLE_COUNT,NORTH,,9,8,1,0,True,,
2026-02-02 09:25:16,VEHICLE_COUNT,WEST,,7,7,0,0,False,,
2026-02-02 09:25:16,VEHICLE_COUNT,SOUTH,,6,3,3,0,False,,
2026-02-02 09:25:21,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-02-02 09:25:21,VEHICLE_COUNT,NORTH,,6,6,0,0,True,,
2026-02-02 09:25:21,VEHICLE_COUNT,WEST,,3,1,2,0,False,,
2026-02-02 09:25:21,VEHICLE_COUNT,SOUTH,,5,2,3,0,False,,
2026-02-02 09:25:24,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:24,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:26,VEHICLE_COUNT,NORTH,,5,5,0,0,True,,
2026-02-02 09:25:26,VEHICLE_COUNT,WEST,,7,4,3,0,False,,
2026-02-02 09:25:26,VEHICLE_COUNT,SOUTH,,2,2,0,0,False,,
2026-02-02 09:25:31,VEHICLE_COUNT,SOUTH,,6,4,2,0,False,,
2026-02-02 09:25:37,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-02-02 09:25:37,VEHICLE_COUNT,NORTH,,11,11,0,0,False,,
2026-02-02 09:25:37,VEHICLE_COUNT,WEST,,2,1,1,0,False,,
2026-02-02 09:25:37,VEHICLE_COUNT,SOUTH,,6,5,1,0,False,,
2026-02-02 09:25:39,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:41,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:42,VEHICLE_COUNT,WEST,,6,3,3,0,False,,
2026-02-02 09:25:42,VEHICLE_COUNT,SOUTH,,4,4,0,0,False,,
2026-02-02 09:25:43,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:43,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:44,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:45,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:45,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:46,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:47,VEHICLE_COUNT,WEST,,4,3,1,0,True,,
2026-02-02 09:25:47,VEHICLE_COUNT,SOUTH,,7,7,0,0,True,,
2026-02-02 09:25:47,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:49,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:52,VEHICLE_COUNT,NORTH,,11,9,2,0,True,,
2026-02-02 09:25:52,VEHICLE_COUNT,WEST,,6,6,0,0,False,,
2026-02-02 09:25:52,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-02-02 09:25:57,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:57,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:58,VEHICLE_COUNT,EAST,,2,1,1,0,False,,
2026-02-02 09:25:58,VEHICLE_COUNT,NORTH,,9,8,1,0,False,,
2026-02-02 09:25:58,VEHICLE_COUNT,WEST,,8,6,2,0,True,,
2026-02-02 09:25:58,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-02-02 09:25:58,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:58,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:25:59,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:01,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:03,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-02-02 09:26:03,VEHICLE_COUNT,NORTH,,11,8,3,0,True,,
2026-02-02 09:26:03,VEHICLE_COUNT,WEST,,4,3,1,0,False,,
2026-02-02 09:26:03,VEHICLE_COUNT,SOUTH,,7,7,0,0,False,,
2026-02-02 09:26:08,VEHICLE_COUNT,EAST,,2,2,0,0,False,,
2026-02-02 09:26:08,VEHICLE_COUNT,NORTH,,15,14,1,0,False,,
2026-02-02 09:26:08,VEHICLE_COUNT,WEST,,0,0,0,0,True,,
2026-02-02 09:26:08,VEHICLE_COUNT,SOUTH,,6,5,1,0,False,,
2026-02-02 09:26:08,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:09,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:11,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:11,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:12,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:13,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:14,VEHICLE_COUNT,SOUTH,,6,6,0,0,False,,
2026-02-02 09:26:14,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:19,VEHICLE_COUNT,SOUTH,,3,2,1,0,False,,
2026-02-02 09:26:24,VEHICLE_COUNT,EAST,,2,1,1,0,False,,
2026-02-02 09:26:24,VEHICLE_COUNT,NORTH,,7,5,2,0,True,,
2026-02-02 09:26:24,VEHICLE_COUNT,WEST,,5,4,1,0,False,,
2026-02-02 09:26:24,VEHICLE_COUNT,SOUTH,,6,4,2,0,False,,
2026-02-02 09:26:29,VEHICLE_COUNT,EAST,,2,1,1,0,False,,
2026-02-02 09:26:29,VEHICLE_COUNT,NORTH,,4,3,1,0,True,,
2026-02-02 09:26:29,VEHICLE_COUNT,WEST,,9,8,1,0,False,,
2026-02-02 09:26:29,VEHICLE_COUNT,SOUTH,,5,1,4,0,False,,
2026-02-02 09:26:34,VEHICLE_COUNT,EAST,,1,1,0,0,False,,
2026-02-02 09:26:34,VEHICLE_COUNT,NORTH,,8,8,0,0,True,,
2026-02-02 09:26:35,VEHICLE_COUNT,WEST,,5,3,2,0,False,,
2026-02-02 09:26:35,VEHICLE_COUNT,SOUTH,,3,3,0,0,False,,
2026-02-02 09:26:37,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:38,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:38,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:39,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:26:40,VEHICLE_COUNT,NORTH,,8,8,0,0,True,,
2026-02-02 09:26:40,VEHICLE_COUNT,WEST,,10,9,1,0,False,,
2026-02-02 09:26:40,VEHICLE_COUNT,SOUTH,,6,4,2,0,False,,
2026-02-02 09:26:45,VEHICLE_COUNT,EAST,,4,4,0,0,False,,
2026-02-02 09:26:45,VEHICLE_COUNT,NORTH,,12,10,2,0,False,,
2026-02-02 09:26:45,VEHICLE_COUNT,WEST,,11,6,5,0,False,,
2026-02-02 09:26:45,VEHICLE_COUNT,SOUTH,,6,5,1,0,False,,
2026-02-02 09:26:50,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-02-02 09:26:50,VEHICLE_COUNT,NORTH,,9,9,0,0,False,,
2026-02-02 09:26:50,VEHICLE_COUNT,WEST,,2,1,1,0,False,,
2026-02-02 09:26:51,VEHICLE_COUNT,SOUTH,,2,2,0,0,False,,
2026-02-02 09:26:56,VEHICLE_COUNT,EAST,,3,3,0,0,False,,
2026-02-02 09:26:56,VEHICLE_COUNT,NORTH,,11,11,0,0,False,,
2026-02-02 09:26:56,VEHICLE_COUNT,WEST,,8,5,3,0,False,,
2026-02-02 09:26:56,VEHICLE_COUNT,SOUTH,,3,3,0,0,False,,
2026-02-02 09:27:01,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:01,VEHICLE_COUNT,SOUTH,,6,4,2,0,False,,
2026-02-02 09:27:03,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:03,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:04,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:04,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:05,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:06,VEHICLE_COUNT,WEST,,6,6,0,0,True,,
2026-02-02 09:27:06,VEHICLE_COUNT,SOUTH,,4,3,1,0,False,,
2026-02-02 09:27:06,SIGNAL_CHANGE,NORTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:07,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:08,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:08,SIGNAL_CHANGE,SOUTH,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:11,VEHICLE_COUNT,SOUTH,,5,4,1,0,False,,
2026-02-02 09:27:12,SIGNAL_CHANGE,EAST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
2026-02-02 09:27:13,SIGNAL_CHANGE,WEST,GREEN,,,,,True,0.0,EMERGENCY VEHICLE DETECTED - Immediate switch
